Date,Open,High,Low,Close,Volume
2020-12-21 16:09,1.22132,1.2215,1.22125,1.22141,217
2020-12-21 16:10,1.22142,1.22149,1.22131,1.22148,123
2020-12-21 16:11,1.22148,1.22169,1.22146,1.22146,135
2020-12-21 16:12,1.22146,1.22146,1.22136,1.22137,127
2020-12-21 16:13,1.22136,1.22158,1.22136,1.22155,123
2020-12-21 16:14,1.22155,1.22177,1.22155,1.22172,132
2020-12-21 16:15,1.22172,1.2218,1.22156,1.22166,177
2020-12-21 16:16,1.22166,1.22171,1.22144,1.22147,177
2020-12-21 16:17,1.22145,1.22174,1.22141,1.2217,154
2020-12-21 16:18,1.2217,1.22179,1.22157,1.22172,174
2020-12-21 16:19,1.22171,1.22191,1.22167,1.22188,123
2020-12-21 16:20,1.22189,1.22212,1.22186,1.22205,213
2020-12-21 16:21,1.22204,1.22244,1.22197,1.22242,204
2020-12-21 16:22,1.22241,1.22245,1.22225,1.22231,117
2020-12-21 16:23,1.22231,1.22232,1.22207,1.2221,167
2020-12-21 16:24,1.2221,1.22217,1.22201,1.22206,140
2020-12-21 16:25,1.22205,1.22205,1.22167,1.22198,224
2020-12-21 16:26,1.22201,1.2222,1.22181,1.22182,165
2020-12-21 16:27,1.22182,1.22221,1.22181,1.22215,189
2020-12-21 16:28,1.22215,1.22217,1.22187,1.22189,247
2020-12-21 16:29,1.22191,1.22199,1.22174,1.22192,205
2020-12-21 16:30,1.22194,1.22222,1.22186,1.22222,327
2020-12-21 16:31,1.22223,1.22224,1.2219,1.22194,300
2020-12-21 16:32,1.22195,1.22201,1.22182,1.22183,228
2020-12-21 16:33,1.22183,1.22194,1.22175,1.22182,198
2020-12-21 16:34,1.22185,1.22187,1.22167,1.22167,214
2020-12-21 16:35,1.22167,1.22184,1.22157,1.22171,216
2020-12-21 16:36,1.22171,1.22183,1.22171,1.2218,49
2020-12-21 16:37,1.22179,1.22187,1.22177,1.22181,79
2020-12-21 16:38,1.22181,1.22186,1.22176,1.22181,62
2020-12-21 16:39,1.22181,1.22191,1.22176,1.22176,47
2020-12-21 16:40,1.22176,1.22201,1.22167,1.22201,178
2020-12-21 16:41,1.22199,1.22223,1.22199,1.22216,249
2020-12-21 16:42,1.22216,1.22219,1.22205,1.22206,116
2020-12-21 16:43,1.22206,1.22209,1.22201,1.22205,147
2020-12-21 16:44,1.22206,1.22206,1.222,1.22201,104
2020-12-21 16:45,1.22205,1.22227,1.22205,1.22219,85
2020-12-21 16:46,1.2222,1.22234,1.22212,1.22224,170
2020-12-21 16:47,1.22226,1.22254,1.22226,1.2224,181
2020-12-21 16:48,1.22238,1.2224,1.22211,1.22212,160
2020-12-21 16:49,1.22211,1.22232,1.22206,1.22231,139
2020-12-21 16:50,1.22231,1.22312,1.22219,1.22309,167
2020-12-21 16:51,1.22309,1.22309,1.22285,1.22289,246
2020-12-21 16:52,1.22288,1.22312,1.22288,1.22307,134
2020-12-21 16:53,1.22308,1.22339,1.22307,1.22336,140
2020-12-21 16:54,1.22335,1.22342,1.22329,1.22329,232
2020-12-21 16:55,1.22329,1.22331,1.22315,1.2232,139
2020-12-21 16:56,1.22318,1.22318,1.22303,1.22312,202
2020-12-21 16:57,1.22313,1.22337,1.22309,1.22336,224
2020-12-21 16:58,1.22335,1.22346,1.22335,1.22346,79
2020-12-21 16:59,1.22347,1.22347,1.22311,1.22311,157
2020-12-21 17:00,1.2231,1.2231,1.22286,1.22286,197
2020-12-21 17:01,1.22288,1.22291,1.22282,1.22289,166
2020-12-21 17:02,1.22289,1.22316,1.22282,1.22295,181
2020-12-21 17:03,1.22294,1.22294,1.22268,1.22268,141
2020-12-21 17:04,1.22268,1.22308,1.22268,1.22308,140
2020-12-21 17:05,1.22308,1.22317,1.22296,1.22303,166
2020-12-21 17:06,1.22304,1.2231,1.22297,1.223,245
2020-12-21 17:07,1.223,1.22306,1.22295,1.22305,100
2020-12-21 17:08,1.22306,1.22309,1.22301,1.22306,159
2020-12-21 17:09,1.22306,1.22307,1.2228,1.22282,135
2020-12-21 17:10,1.2228,1.223,1.2228,1.22291,169
2020-12-21 17:11,1.22292,1.223,1.22289,1.22299,218
2020-12-21 17:12,1.22299,1.22304,1.22281,1.2229,254
2020-12-21 17:13,1.2229,1.22292,1.2228,1.22284,174
2020-12-21 17:14,1.22285,1.22292,1.22281,1.22291,192
2020-12-21 17:15,1.22291,1.22293,1.2228,1.22283,126
2020-12-21 17:16,1.22283,1.22294,1.22282,1.22287,105
2020-12-21 17:17,1.22286,1.22287,1.22275,1.22282,41
2020-12-21 17:18,1.22285,1.22297,1.22276,1.22292,153
2020-12-21 17:19,1.22292,1.22313,1.2229,1.2231,144
2020-12-21 17:20,1.2231,1.2233,1.2231,1.22328,126
2020-12-21 17:21,1.22329,1.22344,1.22325,1.22341,103
2020-12-21 17:22,1.22341,1.22348,1.22339,1.22347,73
2020-12-21 17:23,1.22347,1.22347,1.22327,1.22329,277
2020-12-21 17:24,1.22331,1.22343,1.22325,1.22326,233
2020-12-21 17:25,1.22325,1.22337,1.22319,1.2233,206
2020-12-21 17:26,1.22331,1.22337,1.22329,1.22332,196
2020-12-21 17:27,1.22332,1.22332,1.22326,1.22331,236
2020-12-21 17:28,1.22331,1.22331,1.22319,1.2232,122
2020-12-21 17:29,1.2232,1.22322,1.22315,1.22316,54
2020-12-21 17:30,1.22317,1.22323,1.22316,1.22322,46
2020-12-21 17:31,1.22321,1.22326,1.2232,1.22322,41
2020-12-21 17:32,1.22322,1.22336,1.2232,1.22333,91
2020-12-21 17:33,1.22334,1.22348,1.22334,1.22342,32
2020-12-21 17:34,1.22342,1.22344,1.22335,1.22341,95
2020-12-21 17:35,1.22342,1.22342,1.2233,1.22332,137
2020-12-21 17:36,1.2233,1.22347,1.22325,1.22343,95
2020-12-21 17:37,1.22342,1.22348,1.22332,1.22344,56
2020-12-21 17:38,1.22342,1.22348,1.22341,1.22346,32
2020-12-21 17:39,1.22345,1.22346,1.22339,1.22342,62
2020-12-21 17:40,1.22341,1.22342,1.22339,1.2234,39
2020-12-21 17:41,1.22341,1.22348,1.22341,1.22345,39
2020-12-21 17:42,1.22345,1.22346,1.22323,1.22323,86
2020-12-21 17:43,1.22323,1.22328,1.22308,1.22316,188
2020-12-21 17:44,1.22315,1.22315,1.22304,1.22307,142
2020-12-21 17:45,1.22306,1.22307,1.223,1.22301,98
2020-12-21 17:46,1.22301,1.22317,1.223,1.22313,102
2020-12-21 17:47,1.22312,1.22332,1.2231,1.22314,161
2020-12-21 17:48,1.22314,1.22335,1.22307,1.22335,218
2020-12-21 17:49,1.22336,1.22336,1.22322,1.22325,182
2020-12-21 17:50,1.22326,1.22336,1.22326,1.22335,135
2020-12-21 17:51,1.22336,1.2235,1.22333,1.22347,92
2020-12-21 17:52,1.22347,1.22387,1.22347,1.22377,199
2020-12-21 17:53,1.22375,1.22378,1.22358,1.22361,196
2020-12-21 17:54,1.22359,1.22362,1.22344,1.2235,168
2020-12-21 17:55,1.2235,1.2236,1.22344,1.22346,173
2020-12-21 17:56,1.22346,1.22353,1.22342,1.22349,140
2020-12-21 17:57,1.22351,1.22356,1.22348,1.22356,106
2020-12-21 17:58,1.22355,1.22382,1.22353,1.22377,137
2020-12-21 17:59,1.22378,1.22378,1.22357,1.22361,211
2020-12-21 18:00,1.22361,1.22376,1.22349,1.22356,237
2020-12-21 18:01,1.22356,1.22366,1.2235,1.22362,89
2020-12-21 18:02,1.22361,1.22362,1.2235,1.22362,86
2020-12-21 18:03,1.22361,1.22367,1.22355,1.22357,132
2020-12-21 18:04,1.22358,1.22361,1.22351,1.22357,99
2020-12-21 18:05,1.22357,1.22357,1.22349,1.2235,69
2020-12-21 18:06,1.22349,1.22352,1.2234,1.22342,95
2020-12-21 18:07,1.22342,1.22343,1.2234,1.22342,14
2020-12-21 18:08,1.22343,1.22357,1.22343,1.22355,97
2020-12-21 18:09,1.22353,1.22356,1.22342,1.22342,138
2020-12-21 18:10,1.22343,1.22347,1.22315,1.22322,196
2020-12-21 18:11,1.22322,1.22325,1.22314,1.2232,115
2020-12-21 18:12,1.22318,1.22326,1.22315,1.22316,92
2020-12-21 18:13,1.22315,1.22317,1.22308,1.22311,127
2020-12-21 18:14,1.22308,1.22312,1.22291,1.22301,151
2020-12-21 18:15,1.22305,1.22311,1.22301,1.22307,73
2020-12-21 18:16,1.22309,1.22311,1.22305,1.22311,68
2020-12-21 18:17,1.22312,1.22324,1.22308,1.22322,66
2020-12-21 18:18,1.22321,1.22344,1.22321,1.22343,104
2020-12-21 18:19,1.22343,1.22363,1.22343,1.22359,54
2020-12-21 18:20,1.2236,1.2236,1.22353,1.22355,36
2020-12-21 18:21,1.22354,1.22368,1.2235,1.2236,96
2020-12-21 18:22,1.22361,1.22363,1.22339,1.22345,123
2020-12-21 18:23,1.22343,1.22351,1.22341,1.22349,86
2020-12-21 18:24,1.2235,1.2236,1.2235,1.22357,70
2020-12-21 18:25,1.22357,1.22367,1.22357,1.22365,58
2020-12-21 18:26,1.22366,1.22375,1.22366,1.22367,82
2020-12-21 18:27,1.22366,1.22375,1.22365,1.22375,130
2020-12-21 18:28,1.22374,1.22375,1.22369,1.22372,83
2020-12-21 18:29,1.22373,1.22376,1.22369,1.22371,96
2020-12-21 18:30,1.2237,1.22375,1.22366,1.22371,70
2020-12-21 18:31,1.2237,1.22376,1.22368,1.22372,57
2020-12-21 18:32,1.22373,1.22377,1.22372,1.22374,39
2020-12-21 18:33,1.22374,1.22377,1.22368,1.22377,32
2020-12-21 18:34,1.22376,1.22377,1.22371,1.22377,28
2020-12-21 18:35,1.22376,1.22378,1.22366,1.22368,52
2020-12-21 18:36,1.22368,1.22369,1.22356,1.22358,33
2020-12-21 18:37,1.22356,1.224,1.22354,1.22395,85
2020-12-21 18:38,1.22397,1.22417,1.22394,1.22411,73
2020-12-21 18:39,1.22411,1.22462,1.22411,1.22432,183
2020-12-21 18:40,1.2243,1.22438,1.22418,1.22433,161
2020-12-21 18:41,1.22432,1.22436,1.22427,1.22428,82
2020-12-21 18:42,1.22427,1.22458,1.22426,1.22443,95
2020-12-21 18:43,1.22444,1.2246,1.22442,1.22443,80
2020-12-21 18:44,1.22445,1.22459,1.22441,1.22458,124
2020-12-21 18:45,1.22457,1.22463,1.22445,1.2246,124
2020-12-21 18:46,1.22459,1.22459,1.22439,1.22441,240
2020-12-21 18:47,1.2244,1.22452,1.22438,1.2245,87
2020-12-21 18:48,1.22451,1.2247,1.2245,1.22456,126
2020-12-21 18:49,1.22457,1.22461,1.22446,1.22454,197
2020-12-21 18:50,1.22455,1.22458,1.22448,1.2245,208
2020-12-21 18:51,1.22451,1.22472,1.22446,1.22471,133
2020-12-21 18:52,1.22471,1.22472,1.22464,1.22468,160
2020-12-21 18:53,1.22467,1.22467,1.22452,1.2246,102
2020-12-21 18:54,1.22461,1.22466,1.22458,1.22461,114
2020-12-21 18:55,1.2246,1.22472,1.22449,1.22467,84
2020-12-21 18:56,1.22467,1.2247,1.22464,1.22468,101
2020-12-21 18:57,1.22468,1.22473,1.22465,1.22466,90
2020-12-21 18:58,1.22466,1.22466,1.22437,1.22444,168
2020-12-21 18:59,1.22443,1.22444,1.22436,1.2244,123
2020-12-21 19:00,1.22438,1.22441,1.22419,1.22423,100
2020-12-21 19:01,1.22423,1.22431,1.2242,1.22422,94
2020-12-21 19:02,1.22422,1.22442,1.2242,1.22441,106
2020-12-21 19:03,1.22441,1.22442,1.22436,1.22439,55
2020-12-21 19:04,1.22439,1.22441,1.22435,1.2244,108
2020-12-21 19:05,1.2244,1.22441,1.22434,1.22434,97
2020-12-21 19:06,1.22433,1.22433,1.22418,1.22423,105
2020-12-21 19:07,1.22425,1.2243,1.22417,1.22419,117
2020-12-21 19:08,1.22421,1.22433,1.22421,1.22429,123
2020-12-21 19:09,1.22428,1.22509,1.22427,1.22481,399
2020-12-21 19:10,1.22483,1.22504,1.22471,1.22481,303
2020-12-21 19:11,1.22482,1.22482,1.22446,1.22446,191
2020-12-21 19:12,1.22445,1.22454,1.22437,1.22437,196
2020-12-21 19:13,1.22438,1.22445,1.22435,1.22441,60
2020-12-21 19:14,1.22442,1.22446,1.22435,1.22441,91
2020-12-21 19:15,1.2244,1.22476,1.2244,1.22471,103
2020-12-21 19:16,1.2247,1.22472,1.22449,1.2245,201
2020-12-21 19:17,1.2245,1.2245,1.22436,1.22437,202
2020-12-21 19:18,1.22438,1.22446,1.22421,1.22421,190
2020-12-21 19:19,1.2242,1.22452,1.22419,1.22442,93
2020-12-21 19:20,1.22442,1.22448,1.22407,1.2241,203
2020-12-21 19:21,1.22411,1.22437,1.2241,1.22437,206
2020-12-21 19:22,1.2244,1.22442,1.22428,1.22435,91
2020-12-21 19:23,1.22436,1.22455,1.22433,1.22441,236
2020-12-21 19:24,1.22445,1.22461,1.22441,1.22455,138
2020-12-21 19:25,1.22454,1.22456,1.22442,1.22442,155
2020-12-21 19:26,1.22441,1.22442,1.22425,1.22426,129
2020-12-21 19:27,1.22426,1.22452,1.22426,1.22452,106
2020-12-21 19:28,1.22452,1.22461,1.22447,1.22457,111
2020-12-21 19:29,1.22456,1.22457,1.22445,1.22456,104
2020-12-21 19:30,1.22456,1.22462,1.22454,1.22462,99
2020-12-21 19:31,1.2246,1.2246,1.22431,1.22431,235
2020-12-21 19:32,1.22432,1.22439,1.2243,1.22434,175
2020-12-21 19:33,1.22434,1.22435,1.2243,1.2243,151
2020-12-21 19:34,1.2243,1.22451,1.2243,1.22437,139
2020-12-21 19:35,1.22437,1.22437,1.22428,1.22432,54
2020-12-21 19:36,1.22432,1.22464,1.22431,1.22461,93
2020-12-21 19:37,1.22461,1.22482,1.22456,1.22481,118
2020-12-21 19:38,1.2248,1.22494,1.2248,1.22488,164
2020-12-21 19:39,1.22489,1.22501,1.22489,1.22495,136
2020-12-21 19:40,1.22495,1.22529,1.22487,1.22521,198
2020-12-21 19:41,1.22521,1.22521,1.225,1.22501,213
2020-12-21 19:42,1.22501,1.2252,1.22494,1.22518,145
2020-12-21 19:43,1.22517,1.22517,1.22488,1.22494,205
2020-12-21 19:44,1.22495,1.22495,1.22475,1.22485,147
2020-12-21 19:45,1.22484,1.22488,1.22481,1.22488,141
2020-12-21 19:46,1.22489,1.22489,1.22484,1.22489,96
2020-12-21 19:47,1.22489,1.22489,1.22463,1.22463,131
2020-12-21 19:48,1.22465,1.2247,1.22461,1.22462,118
2020-12-21 19:49,1.22462,1.22469,1.22459,1.22463,70
2020-12-21 19:50,1.22464,1.22484,1.22461,1.22478,171
2020-12-21 19:51,1.22477,1.22477,1.22461,1.2247,87
2020-12-21 19:52,1.2247,1.22483,1.2247,1.22481,130
2020-12-21 19:53,1.22481,1.22481,1.2247,1.22478,186
2020-12-21 19:54,1.22477,1.22478,1.22462,1.22465,198
2020-12-21 19:55,1.22464,1.22475,1.22458,1.2247,141
2020-12-21 19:56,1.22472,1.2248,1.22469,1.22477,187
2020-12-21 19:57,1.22479,1.22483,1.22471,1.22474,121
2020-12-21 19:58,1.22474,1.22476,1.2247,1.2247,92
2020-12-21 19:59,1.22471,1.22499,1.2247,1.22485,377
2020-12-21 20:00,1.22486,1.22529,1.22485,1.22505,139
2020-12-21 20:01,1.22505,1.22507,1.22494,1.22498,123
2020-12-21 20:02,1.225,1.22503,1.22489,1.2249,127
2020-12-21 20:03,1.2249,1.22506,1.22489,1.22505,132
2020-12-21 20:04,1.22504,1.22504,1.22496,1.22496,21
2020-12-21 20:05,1.22494,1.22495,1.2248,1.2248,131
2020-12-21 20:06,1.22479,1.22491,1.22473,1.22481,132
2020-12-21 20:07,1.22483,1.22488,1.22475,1.22475,95
2020-12-21 20:08,1.22475,1.22476,1.2247,1.22474,76
2020-12-21 20:09,1.22472,1.22482,1.22472,1.2248,54
2020-12-21 20:10,1.2248,1.22485,1.22475,1.22475,70
2020-12-21 20:11,1.22475,1.22478,1.22469,1.2247,111
2020-12-21 20:12,1.22469,1.2247,1.22432,1.22432,158
2020-12-21 20:13,1.22432,1.22438,1.22422,1.22438,78
2020-12-21 20:14,1.22439,1.22456,1.22438,1.2244,161
2020-12-21 20:15,1.22439,1.2244,1.22432,1.22439,74
2020-12-21 20:16,1.2244,1.22445,1.22437,1.22445,25
2020-12-21 20:17,1.22441,1.22443,1.2243,1.22441,83
2020-12-21 20:18,1.22436,1.22446,1.22434,1.22444,84
2020-12-21 20:19,1.22442,1.22442,1.22434,1.22436,54
2020-12-21 20:20,1.22435,1.22444,1.22435,1.22444,43
2020-12-21 20:21,1.22441,1.22443,1.22434,1.22439,79
2020-12-21 20:22,1.22439,1.22439,1.22421,1.22424,112
2020-12-21 20:23,1.22425,1.22435,1.22424,1.22429,76
2020-12-21 20:24,1.22429,1.22437,1.22425,1.22434,88
2020-12-21 20:25,1.22434,1.22434,1.22422,1.22425,80
2020-12-21 20:26,1.22424,1.22434,1.22424,1.22432,64
2020-12-21 20:27,1.22432,1.22432,1.22414,1.22428,55
2020-12-21 20:28,1.22429,1.2243,1.22418,1.22419,86
2020-12-21 20:29,1.22418,1.22425,1.22416,1.22424,58
2020-12-21 20:30,1.22423,1.22424,1.22413,1.22424,110
2020-12-21 20:31,1.22428,1.22429,1.22415,1.22415,74
2020-12-21 20:32,1.22415,1.2242,1.22411,1.22416,87
2020-12-21 20:33,1.22415,1.22415,1.22396,1.22396,220
2020-12-21 20:34,1.22395,1.22397,1.22374,1.22374,153
2020-12-21 20:35,1.22373,1.22379,1.22358,1.22365,157
2020-12-21 20:36,1.22363,1.22369,1.22355,1.22355,95
2020-12-21 20:37,1.22355,1.22362,1.22346,1.22347,100
2020-12-21 20:38,1.22349,1.22366,1.22349,1.22355,60
2020-12-21 20:39,1.22356,1.22374,1.22351,1.22374,105
2020-12-21 20:40,1.22372,1.2239,1.22372,1.22388,63
2020-12-21 20:41,1.2239,1.22396,1.22379,1.22388,114
2020-12-21 20:42,1.22385,1.22388,1.22372,1.22382,88
2020-12-21 20:43,1.22385,1.22385,1.22378,1.2238,60
2020-12-21 20:44,1.22379,1.22382,1.22368,1.22382,91
2020-12-21 20:45,1.22381,1.22385,1.22375,1.22377,204
2020-12-21 20:46,1.22377,1.22392,1.22376,1.22385,109
2020-12-21 20:47,1.22385,1.22389,1.22364,1.22365,100
2020-12-21 20:48,1.22364,1.22364,1.22339,1.2235,145
2020-12-21 20:49,1.2235,1.22356,1.22343,1.22351,135
2020-12-21 20:50,1.22349,1.22349,1.22331,1.22335,227
2020-12-21 20:51,1.22337,1.22348,1.22337,1.22346,158
2020-12-21 20:52,1.22346,1.22346,1.22329,1.2233,157
2020-12-21 20:53,1.2233,1.22334,1.22321,1.22321,158
2020-12-21 20:54,1.2232,1.22326,1.22316,1.22323,220
2020-12-21 20:55,1.22323,1.22332,1.22317,1.22331,104
2020-12-21 20:56,1.22329,1.22332,1.22324,1.22331,202
2020-12-21 20:57,1.2233,1.22333,1.22313,1.22314,125
2020-12-21 20:58,1.22315,1.2232,1.22313,1.22318,125
2020-12-21 20:59,1.22318,1.2233,1.22311,1.2232,199
2020-12-21 21:00,1.22318,1.22321,1.22308,1.22308,113
2020-12-21 21:01,1.22308,1.22316,1.22297,1.22308,135
2020-12-21 21:02,1.22308,1.22313,1.22299,1.22299,70
2020-12-21 21:03,1.22299,1.223,1.22289,1.22289,71
2020-12-21 21:04,1.2229,1.22292,1.22283,1.22285,66
2020-12-21 21:05,1.22285,1.22287,1.22279,1.22285,50
2020-12-21 21:06,1.22286,1.22287,1.22279,1.22286,62
2020-12-21 21:07,1.22287,1.22298,1.22286,1.22292,73
2020-12-21 21:08,1.22292,1.22292,1.22286,1.22291,50
2020-12-21 21:09,1.22292,1.22317,1.22292,1.22316,44
2020-12-21 21:10,1.22315,1.22315,1.223,1.22306,41
2020-12-21 21:11,1.22304,1.22307,1.22298,1.22298,40
2020-12-21 21:12,1.22297,1.22297,1.22291,1.22291,41
2020-12-21 21:13,1.22292,1.22297,1.22292,1.22297,50
2020-12-21 21:14,1.22296,1.22302,1.2229,1.2229,48
2020-12-21 21:15,1.2229,1.22301,1.22286,1.223,42
2020-12-21 21:16,1.22301,1.22313,1.223,1.22311,39
2020-12-21 21:17,1.22311,1.22316,1.22311,1.22314,36
2020-12-21 21:18,1.22315,1.22317,1.22312,1.22312,23
2020-12-21 21:19,1.22314,1.22323,1.22314,1.22317,40
2020-12-21 21:20,1.22316,1.2232,1.22316,1.22318,29
2020-12-21 21:21,1.22317,1.22318,1.22317,1.22317,7
2020-12-21 21:22,1.22317,1.22317,1.22308,1.22309,28
2020-12-21 21:23,1.22309,1.22309,1.22298,1.22299,39
2020-12-21 21:24,1.22299,1.223,1.22296,1.22298,22
2020-12-21 21:25,1.22296,1.22296,1.2229,1.2229,11
2020-12-21 21:26,1.22291,1.22292,1.22289,1.2229,28
2020-12-21 21:27,1.22291,1.22304,1.22287,1.22304,35
2020-12-21 21:28,1.22305,1.22307,1.223,1.223,17
2020-12-21 21:29,1.22299,1.22299,1.22297,1.22297,8
2020-12-21 21:30,1.22297,1.22307,1.22294,1.22307,20
2020-12-21 21:31,1.22307,1.22308,1.22307,1.22308,5
2020-12-21 21:32,1.22308,1.22312,1.22307,1.22307,16
2020-12-21 21:33,1.22309,1.22315,1.22309,1.22315,12
2020-12-21 21:34,1.22315,1.22328,1.22314,1.22322,24
2020-12-21 21:35,1.22323,1.22327,1.22323,1.22327,9
2020-12-21 21:36,1.22326,1.2233,1.22325,1.2233,13
2020-12-21 21:37,1.22331,1.22333,1.22322,1.22333,42
2020-12-21 21:38,1.22334,1.22337,1.22334,1.22334,6
2020-12-21 21:39,1.22333,1.22333,1.22329,1.22329,14
2020-12-21 21:40,1.2233,1.2233,1.22328,1.22329,18
2020-12-21 21:41,1.22331,1.22342,1.22331,1.22341,24
2020-12-21 21:42,1.22342,1.22345,1.22341,1.22343,15
2020-12-21 21:43,1.22344,1.22344,1.22339,1.22339,9
2020-12-21 21:44,1.22339,1.22352,1.22339,1.2235,8
2020-12-21 21:45,1.22352,1.22355,1.22343,1.22343,23
2020-12-21 21:46,1.22341,1.22352,1.22341,1.2235,52
2020-12-21 21:47,1.22349,1.22351,1.22347,1.22347,27
2020-12-21 21:48,1.22348,1.2235,1.22344,1.22344,23
2020-12-21 21:49,1.22346,1.22354,1.22345,1.22352,113
2020-12-21 21:50,1.22351,1.22352,1.22341,1.22342,184
2020-12-21 21:51,1.22342,1.22343,1.2234,1.2234,14
2020-12-21 21:52,1.2234,1.22342,1.2234,1.22342,36
2020-12-21 21:53,1.22341,1.22347,1.2234,1.22346,48
2020-12-21 21:54,1.22346,1.22347,1.22345,1.22346,23
2020-12-21 21:55,1.22345,1.2238,1.22345,1.22379,143
2020-12-21 21:56,1.2238,1.22396,1.2238,1.22396,105
2020-12-21 21:57,1.22396,1.2242,1.22396,1.22414,116
2020-12-21 21:58,1.22415,1.22434,1.22405,1.22434,125
2020-12-21 21:59,1.22434,1.2245,1.22424,1.22432,297
2020-12-21 22:00,1.22432,1.22434,1.22398,1.22431,23
2020-12-21 22:01,1.22423,1.22423,1.22423,1.22423,1
2020-12-21 22:02,1.22413,1.22413,1.22413,1.22413,1
2020-12-21 22:03,1.22414,1.22414,1.22408,1.22408,2
2020-12-21 22:04,1.22397,1.22397,1.22383,1.22386,22
2020-12-21 22:05,1.22383,1.22399,1.22376,1.22389,36
2020-12-21 22:06,1.22393,1.22397,1.22346,1.22352,18
2020-12-21 22:07,1.22351,1.22377,1.22342,1.22343,14
2020-12-21 22:08,1.22341,1.22382,1.22341,1.22371,20
2020-12-21 22:09,1.22371,1.22372,1.22347,1.22347,7
2020-12-21 22:10,1.22347,1.22355,1.22347,1.22352,5
2020-12-21 22:11,1.22355,1.22357,1.22355,1.22357,2
2020-12-21 22:12,1.22354,1.22366,1.22354,1.22355,9
2020-12-21 22:13,1.22355,1.22355,1.22355,1.22355,1
2020-12-21 22:14,1.22359,1.22359,1.22359,1.22359,1
2020-12-21 22:16,1.22359,1.22359,1.22359,1.22359,1
2020-12-21 22:20,1.22373,1.22396,1.22355,1.22391,11
2020-12-21 22:23,1.22395,1.22399,1.22395,1.22399,1
2020-12-21 22:25,1.22369,1.22392,1.22369,1.22389,4
2020-12-21 22:26,1.22367,1.22402,1.2235,1.2235,68
2020-12-21 22:27,1.22388,1.22388,1.22344,1.22355,23
2020-12-21 22:28,1.2235,1.22355,1.22347,1.22347,6
2020-12-21 22:29,1.2234,1.2237,1.2234,1.22358,9
2020-12-21 22:30,1.22355,1.22377,1.2235,1.22357,16
2020-12-21 22:31,1.22362,1.22374,1.22358,1.22366,4
2020-12-21 22:32,1.22364,1.22365,1.22353,1.22354,7
2020-12-21 22:33,1.22351,1.22351,1.22349,1.22351,10
2020-12-21 22:34,1.2235,1.22351,1.22342,1.22348,9
2020-12-21 22:35,1.22348,1.22384,1.22348,1.22372,21
2020-12-21 22:36,1.22373,1.22378,1.22367,1.22375,6
2020-12-21 22:37,1.22376,1.2239,1.22375,1.22384,22
2020-12-21 22:38,1.22382,1.22385,1.22377,1.22384,31
2020-12-21 22:39,1.22383,1.22384,1.22377,1.22382,35
2020-12-21 22:40,1.22383,1.22385,1.22377,1.22382,26
2020-12-21 22:41,1.22382,1.22383,1.22379,1.22379,12
2020-12-21 22:42,1.22384,1.22385,1.22379,1.22382,4
2020-12-21 22:43,1.22379,1.22379,1.22378,1.22378,2
2020-12-21 22:44,1.22379,1.22379,1.22379,1.22379,1
2020-12-21 22:45,1.22378,1.22381,1.22355,1.22376,17
2020-12-21 22:46,1.22378,1.22378,1.22364,1.22369,3
2020-12-21 22:47,1.22366,1.22383,1.22366,1.22378,5
2020-12-21 22:48,1.2238,1.2238,1.22365,1.22365,4
2020-12-21 22:49,1.22367,1.22367,1.22365,1.22365,1
2020-12-21 22:50,1.22371,1.22371,1.22371,1.22371,2
2020-12-21 22:51,1.22374,1.22382,1.22374,1.22377,14
2020-12-21 22:52,1.22377,1.2238,1.22375,1.22378,7
2020-12-21 22:53,1.2238,1.2238,1.22378,1.2238,5
2020-12-21 22:54,1.22382,1.22382,1.22382,1.22382,2
2020-12-21 22:55,1.22382,1.22382,1.22382,1.22382,1
2020-12-21 22:56,1.22387,1.22388,1.22377,1.22383,8
2020-12-21 22:57,1.22383,1.22383,1.22383,1.22383,6
2020-12-21 22:59,1.22381,1.22389,1.22381,1.22382,6
2020-12-21 23:00,1.22392,1.22429,1.22392,1.22405,173
2020-12-21 23:01,1.22406,1.22415,1.22396,1.22404,154
2020-12-21 23:02,1.22405,1.22411,1.22398,1.2241,82
2020-12-21 23:03,1.22412,1.22445,1.22409,1.22442,77
2020-12-21 23:04,1.22441,1.22442,1.22417,1.22425,144
2020-12-21 23:05,1.22426,1.2243,1.22423,1.22428,64
2020-12-21 23:06,1.22429,1.22429,1.22418,1.22418,94
2020-12-21 23:07,1.22417,1.22424,1.22417,1.22424,22
2020-12-21 23:08,1.22423,1.22431,1.22422,1.22428,30
2020-12-21 23:09,1.22427,1.22431,1.22417,1.22428,81
2020-12-21 23:10,1.22431,1.22441,1.22431,1.22441,45
2020-12-21 23:11,1.22442,1.22443,1.22432,1.22441,31
2020-12-21 23:12,1.22441,1.22441,1.22435,1.22438,24
2020-12-21 23:13,1.22437,1.22452,1.22437,1.22452,27
2020-12-21 23:14,1.22458,1.2247,1.22458,1.22469,25
2020-12-21 23:15,1.2247,1.22472,1.2246,1.22466,44
2020-12-21 23:16,1.22467,1.22474,1.22467,1.22474,12
2020-12-21 23:17,1.22475,1.22488,1.22475,1.22487,31
2020-12-21 23:18,1.22488,1.22498,1.22488,1.22496,25
2020-12-21 23:19,1.22497,1.22497,1.22477,1.22484,56
2020-12-21 23:20,1.22484,1.22484,1.22467,1.2248,70
